partner_type,district,name,contact_link,address,Full Address,city,zip,phone,description,id,lon,lat,online
Food,NW,Valley Park Church,https://valleyparkchurch.com/,16154 Nordhoff St.,"16154 Nordhoff St., North Hills, 91343",North Hills,91343,(818) 894-9316,"Food pantry is located at Lutheran Social Services at 7400 Tujunda Ave. North Hollywood, CA 91605. Hours and days are: Mon., Tues., & Fri.: 10:00 am. - 1:00 pm. No ID is required at this time.",95,-118.4845808,34.235259,no
Food,NW,West Valley Food Pantry,https://www.westvalleyfoodpantry.org/,5700 Rudnick Ave.,"5700 Rudnick Ave., Woodland Hills, 91367",Woodland Hills,91367,(818) 346-5554,Mon. - Thurs.: 10:00 a.m. - 3:00 p.m.. Fri: 10:00 a.m. - 12:00 p.m.. Call before going.,96,-118.6120294,34.1741956,no
Food,Various,Palmdale Community Foundation,https://foodoasis.la/food-pantry/palmdale-community-foundation-s-a-v-e-s-/,10002 East Ave Q12,"10002 East Ave Q12, Palmdale, 93550",Palmdale,93550,(661) 267-5191,"Food Pantry days and hours: Tues, Wed, & Thurs: 12:00 pm - 4:00 pm. Bring ID and 1 order per household, drive thru only. Must be Palmdale resident.",98,-118.0974734,34.5759991,no
Food,Various,Holy Family Giving Bank,http://holyfamily.org/giving-bank/,1524 Fremont Ave.,"1524 Fremont Ave., South Pasadena, 91030",South Pasadena,91030,(626) 403-6140,"Distribution every Wed. & Fri., by appointment only.",99,-118.1526294,34.1080834,no
Food,Various,NOLP / Pasadena JWCH (Wesley Health Center),https://aplahealth.org/services/nolp-food-pantries-nutrition/,1845 North Fair Oaks Ave,"1845 North Fair Oaks Ave, Pasadena, 91103",Pasadena,91103,(213) 201-1600,Fri: 9:00 a.m. - 2:00 p.m.. Must be HIV+ and enrolled in the program.,100,-118.1509283,34.1775883,no
Food,Various,Salvation Army - Pasadena,https://pasadena.salvationarmy.org/pasadena_tabernacle_corps/,"1000 East Walnut Street, Suite 102","1000 East Walnut Street, Suite 102, Pasadena, 91106",Pasadena,91106,(626) 773-4404,Mon-Fri: 9:00 a.m. - 11:30 a.m.. Must provide ID and proof of address. Drive-thru pickup.,101,-118.1298691,34.1494491,no
Food,Various,Inland Valley Hope Partners - Pomona,http://www.inlandvalleyhopepartners.org/,"209 West Pearl Street, Ste 103","209 West Pearl Street, Ste 103, Pomona, 91768",Pomona,91768,(909) 622-3806,"Mon-Thurs: 9:00 a.m. - 2:30 p.m.. Must provide photo ID for every household member, proof of income, and proof of address.",102,-117.752387,34.0649259,no
Food,S,Aaron Community Cultural Center,https://www.acccbsm.com/,1010 B. W. 108th St.,"1010 B. W. 108th St., Los Angeles, 90044",Los Angeles,90044,(800) 527-4184,Food pantry day and hours: Tuesday: 10:00 am - 11:00 am. Register online or call ahead. Same day walk up is also available. No ID required.,103,-118.2925158,33.93791240000001,no
Food,S,All Peoples Community Center,N/A,822 East 20th Street,"822 East 20th Street, Los Angeles, 90011",Los Angeles,90011,(213) 747-6357,Fri: 9:30 a.m. - 1:00 p.m.. Must be a resident. Must provide picture ID and proof of income.,104,-118.256591,34.0257438,no
Food,S,Asian Community Center,https://wdacs.lacounty.gov/center/asian/,14112 South Kingsley Drive,"14112 South Kingsley Drive, Gardena, 90249",Gardena,90249,(310) 217-7300,"We are providing food by appointments only on Thursdays and Fridays from 9:00 a.m. – 4:00 p.m.. This is a once a month program per household. CalFresh Program – Monday thru Friday 9:00 a.m. – 4:00 p.m.. Please call in advance. As of 4/7/20, they said they have plenty of food and they do not have a catchment area.",105,-118.3037041,33.8966779,no
Food,S,Bethel Unspeakable Joy Christian Church,N/A,8724 South Central Ave,"8724 South Central Ave, Los Angeles, 90002",Los Angeles,90002,(323) 585-5939,"Every 2nd and 4th Saturday of the month, 8:00 a.m. - 10:00 p.m.",106,-118.2560885,33.958547,no
Food,S,Communities Child,https://www.communityschild.org/,25520 Woodward Ave,"25520 Woodward Ave, Lomita, 90717",Lomita,90717,(310) 534-4040,By phone appt.,107,-118.3183642,33.791759,no
Food,S,"Crystal Stairs, Inc.",https://www.crystalstairs.org/,5110 W. Goldleaf Circle,"5110 W. Goldleaf Circle, Los Angeles, 90056",Los Angeles,90056,(323) 421-1652,South LA and Compton local community resources.,108,-118.3670554,33.989544,no
Food,S,E.E.D.C.C. Keeping Konnected Inc.,N/A,2400 W. Martin Luther King Jr. Blvd.,"2400 W. Martin Luther King Jr. Blvd., Los Angeles, 90008",Los Angeles,90008,(323) 880-6650,Food pantry day and hours: Every 3rd Saturday of the month: 10:00 am - until supplies run out. No ID required at this time.,109,-118.3194602,34.0105947,no
Food,S,First New Christian Missionary Baptist Church,https://www.1stnewchristian.org/,1555 W. 108th St.,"1555 W. 108th St., Los Angeles, 90047",Los Angeles,90047,(323) 756-2541,Food pantry day and hours: Thursday: 9:00 am - 11:00 am. Distribution of non-perishable items for residents of Athens and Westmont. ID is required.,110,-118.3044586,33.9385195,no
Food,S,First United Methodist Church,N/A,1025 S. Long Beach Blvd.,"1025 S. Long Beach Blvd., Compton, 90221",Compton,90221,(310) 639-0775,"Food pantry day and hours: 2nd and 4th Wednesday of the month: 10:00 am - 12:00 pm. Service limited to Carson, Compton, Gardena, Long Beach residents, and homeless individuals and families. Please bring own bags.",111,-118.2068364,33.8870979,no
Food,S,Florence Firestone Community Center,https://wdacs.lacounty.gov/center/florence-firestone/,7807 S. Compton Ave,"7807 S. Compton Ave, Compton, 90001",Compton,90001,(310) 586-6502,"Food pantry days and hours: Tues, Wed, & Fri from 10:00 am - 4:00 pm. By appointment only.",112,-118.2480026,33.9678115,no
Food,S,Hawaiian Gardens Food Bank,http://hawaiiangardensfoodbank.com/,22121 Norwalk Ave,"22121 Norwalk Ave, Hawaiian Gardens, 90716",Hawaiian Gardens,90716,(562) 860-9097,Food pantry day and hours: Wednesday: 2:00 pm - 6:00 pm and Thursday: 9:30 am - 3:30 pm.,113,-118.0721441,33.8270963,no
Food,s,His Helping Hands,https://www.lomitachurch.org/,25001 Oak St.,"25001 Oak St., Lomita, 90717",Lomita,90717,(310) 326-2757,"Food pantry day and hours: Thursday: 6:00 pm - 7:00 pm. Service is for Lomita, San Pedro, Harbor City, Torrrance, and Wilmington residents only. ID is required.",114,-118.3174509,33.7980038,no
Food,S,Holly Park UMC Outreach Ave,https://www.umc.org/en/find-a-church/church/?id=75170,13000 S. Van Ness Ave,"13000 S. Van Ness Ave, Gardena, 90249",Gardena,90249,(310) 516-6457,Food Pantry day and hours: every SECOND Thursday: 2:00 pm - 4:00 pm. No ID required.,115,-118.317788,33.9165022,no
Food,S,Joy Community Outreach,https://www.joyinjesus.org/,1938 S. Western Ave,"1938 S. Western Ave, Los Angeles, 90018",Los Angeles,90018,(323) 939-5808,Food pantry days and hours: Every 2nd Tuesday of the month: 10:30 am- 2:30 pm or until food runs out.,116,-118.3085634,34.0386843,no
Food,S,Let's Be Whole- YWCA Harbor area & South Bay,https://letsbewhole.com/events/,437 W. 9th St..,"437 W. 9th St.., San Pedro, 90731",San Pedro,90731,(877) 594-1292,Food pantry day and hours: Every Friday at 1:30 pm until foods runs out. No ID required.,117,-118.2865211,33.7358049,no
Food,S,Mary Star of the Sea/Christian Care,https://marystar.org/christian-care,853 W 7TH St.,"853 W 7TH St., San Pedro, 90731",San Pedro,90731,(310) 548-1645,Service appears to be temporarily suspended at this time.,118,-118.2958168,33.7376813,no
Food,S,New Direction Community Program,N/A,8200 South Western Avenue,"8200 South Western Avenue, Los Angeles, 90047",Los Angeles,90047,(323) 291-0035,"Every 2nd Saturday, 1:30 p.m., until supplies last.",119,-118.3087153,33.964369,no
Food,S,Normandie Community Church,N/A,3801 S. Normandie Ave.,"3801 S. Normandie Ave., Los Angeles, 90037",Los Angeles,90037,(323) 731-7787,Food pantry day and hours: Every 4th Saturday of the month: 10:45 am - until food runs out.,120,-118.3003941,34.017098,no
Food,S,One Good Seed Inc,N/A,11121 S. Avalon Blvd.,"11121 S. Avalon Blvd., Los Angeles, 90061",Los Angeles,90061,(562) 450-7407,Food pantry day and hours: Every other Thursday: 2:00 pm - 5:00 pm.,121,-118.2654301,33.934164,no
Food,S,Praise Chapel Florence Community Church,N/A,1750 E. Florence Ave,"1750 E. Florence Ave, Los Angeles, 90001",Los Angeles,90001,(626) 482-5728,Food pantry day and hours: Wednesdays: 9:00 am - 10:30 am. No ID required.,122,-118.2414468,33.9744711,no
Food,S,Presentation of Mary Catholic,N/A,6406 Parmelee Avenue,"6406 Parmelee Avenue, Los Angeles, 90001",Los Angeles,90001,(323) 585-0570,Sat: 7:30 a.m. - 8:30 a.m.. Please call to verify distribution.,123,-118.2496015,33.9814737,no
Food,S,RCCG Jesus Embassy Los Angeles,N/A,442 East El Segundo,"442 East El Segundo, Los Angeles, 90061",Los Angeles,90061,(818) 300-8640,NA,124,-118.2661382,33.9161346,no
Food,S,Salvation Army- Stillman Sawyer Family Center,https://stillmansawyercenter.salvationarmy.org/stillman_sawyer_family_services_center/,820 Lomita Ave,"820 Lomita Ave, Harbor City, 90710",Harbor City,90710,(310) 835-1986,"Food pantry days and hours: Mon, Wed, & Fri: 9:00 am - 3:00 pm. No ID required. Tues & Thurs delivery to seniors and people with diabiilties. Must call intake for delivery service.",125,-118.2896156,33.7973708,no
Food,S,SHIELDS for Families,https://www.shieldsforfamilies.org/community-family-services/,11601 S. Western,"11601 S. Western, Los Angeles, 90047",Los Angeles,90047,(310) 430-6420,"Resource Navigation, Case Management, Children Services, Substance Abuse, Mental Health Services, Visitation, Support Groups, Fatherhood Program, Domestic Violence, Educational & Vocational Services, Anger Management, Parenting Education, Housing, Food, Clothing, and Transportation.",126,-118.3102585,33.9284596,no
Food,s,St. Margaret Mary's Christian Services,N/A,2511 Eshelman Ave,"2511 Eshelman Ave, Lomita, 90717",Lomita,90717,(310) 326-3364,"Food pantry day and hours: Wednesdays: 8:30 am - 10:00 am. Service is for homeless individuals and families, Lomita, Torrance, Wilmington, and Harbor City residents only. ID is required.",127,-118.3145332,33.7944935,no
Food,S,St. Mark United Methodist Church,http://www.saintmarkla.com/,8305 S. Gramercy Pl.,"8305 S. Gramercy Pl., Los Angeles, 90047",Los Angeles,90047,(323) 753-3535,Food pantry day and hours: 1st and 3rd Wednesdays of the month: 10:00 am - 11:30 am. No ID required.,128,-118.3136076,33.9632286,no
Food,S,Toberman Family Source Center,https://toberman.org/,131 N Grand Ave.,"131 N Grand Ave., San Pedro, 90731",San Pedro,90731,(310) 832-1145,Family Source Center. Food pantry operation has been temporarily suspended. Clients can call and make an intake appoitment. If the family qualifies for assistance they will have groceries delivered to their home.,129,-118.2904205,33.7437456,no
Food,S,Wayside United Methodist Church,http://www.calpacumc.org/,25904 Cayuga Ave,"25904 Cayuga Ave, Lomita, 90717",Lomita,90717,(310) 326-4541,Food pantry days and hours: 2nd Saturday of the month from 9:00 am - 11:00 am . No ID required.,130,-118.3094301,33.7879755,no
Food,Various,South Antelope Valley Emergency Services,https://www.cityofpalmdale.org/338/SAVES,1002 Avenue Q-12,"1002 Avenue Q-12, Palmdale, 93550",Palmdale,93550,(661) 267-5191,Mon-Thurs: 1:00 p.m. - 4:00 p.m.. Drive through only.,131,-118.1114449,34.5755204,no
Food,Various,San Gabriel Mission Food Pantry,https://www.sangabrielmissionchurch.org/,428 South Mission Dr.,"428 South Mission Dr., San Gabriel, 91776",San Gabriel,91776,(626) 457-3035,Grab N Go hot meal program every Sun: 7:00 a.m. - 9:00 a.m.,132,-118.1074142,34.0971693,no
Food,S,Harbor Interfaith Services,https://www.harborinterfaith.org/,670 W. 9th Street,"670 W. 9th Street, San Pedro, 90731",San Pedro,90731,(310) 831-9123,Mon-Fri: 9:00 a.m. - 5:00 p.m.. Must provide picture ID for the first time.,133,-118.29163,33.736303,no
Food,S,San Pedro Service Center,https://wdacs.lacounty.gov/center/san-pedro/,769 W. 3rd Street,"769 W. 3rd Street, San Pedro, 90731",San Pedro,90731,(310) 519-6091,Mon-Fri: 8:30 a.m.. By appointment only.,134,-118.2938035,33.7412554,no
Food,S,Santa Clarita Valley Food Pantry,https://www.scvfoodpantry.org/,24133 Railroad Avenue,"24133 Railroad Avenue, Newhall, 91321",Newhall,91321,(661) 255-9078,"Mon: 11:00 a.m. - 2:00 p.m.. Tues: 9:00 a.m. - 2:00 p.m.. Wed: 2:00 p.m. - 5:00 p.m.. Thurs: 9:00 a.m. - 2:00 p.m.. Sat: 9:00 a.m. - 12:00 p.m.. Must provide proof of income, address, and photo ID. (2 clients at a time only.)",135,-118.5252746,34.3764829,no
Food,S,St. Margaret's Center,N/A,10217 Inglewood Ave,"10217 Inglewood Ave, Lennox, 90304",Lennox,90304,(310) 672-2208,Wed. by appointment only. Serving South Bay area only.,136,-118.3618318,33.9430344,no
Food,Various,Regional Foodbank,N/A,1441 Santa Anita Ave.,"1441 Santa Anita Ave., South El Monte, 91733",South El Monte,91733,(626) 575-5431,"Distribution every Wed. & Fri., by appointment only.",137,-118.04555,34.0451558,no
Food,S,First United Methodist Church,https://firstumctorrance.org/,1551 El Prado Avenue,"1551 El Prado Avenue, Torrance, 90501",Torrance,90501,(310) 328-3242,"Food box distribution every 4th Saturday of the month, 11:00 a.m. - 1:00 p.m..",139,-118.32049,33.8320907,no
Food,Various,A Community of Friends,https://www.acof.org/,3701 Wilshire Blvd # 700,"3701 Wilshire Blvd , Los Angeles, 90010",Los Angeles,90010,(213) 480-0809,"Provides permanent supportive housing for homeless individuals and families, living with mental illness. Food pantry access is for COF tenants only.",140,-118.306969,34.062393,no
Food,Various,No Kid Hungry Campaign,https://www.nokidhungry.org/,177 E. Colorado Blvd 3rd Floor,"177 E. Colorado Blvd 3rd Floor, Pasadena, 91105",Pasadena,91105,texting hotline (FOOD/COMIDA to 877-877),Provides information about emergency food distribution sites in communities where schools have been closed.,155,-118.1469487,34.1462236,no
Food,W,Catholic Charities,https://catholiccharitiesla.org/,211 3rd Avenue,"211 3rd Avenue, Los Angeles, 90291",Los Angeles,90291,(310) 392-8701,Lunch distribution Sat: 9:00 a.m. - 2:00 p.m.,157,-118.4776143,33.99815710000001,no
Food,W,Estrella Del Mar De Los Angeles - Regis House Community Center,N/A,2212 Beverly Blvd,"2212 Beverly Blvd, Los Angeles, 90057",Los Angeles,90057,(213) 380-8168,"2nd and 4th Thursday of the month 10:00 a.m. - 11:00 a.m.. Bring your own bags, must provide valid ID.",158,-118.271985,34.0670916,no
Food,W,Figueroa Church Of Christ,http://www.figueroacoc.com/,455 W. 57th St.,"455 W. 57th St., Los Angeles, 90037",Los Angeles,90037,(323) 753-2536,Tuesdays: 7:30 am - 11:00 am.,159,-118.2821727,33.9909181,no
Food,W,Florence Firestone Community Center,N/A,503 Olympic Blvd,"503 Olympic Blvd, Santa Monica, 90401",Santa Monica,90401,(310) 450-4050,Tues & Wed & Fri: 9:00 a.m. - 3:00 p.m.. By appointment only.,160,-118.489118,34.0134704,no
Food,W,Hollywood First Southern Baptist Church,N/A,1528 N Wilton Pl.,"1528 N Wilton Pl., Los Angeles, 90028",Los Angeles,90028,(323) 466-9631,"Mon. - Fri,: 9:30 am - 5:30 pm.",161,-118.3132449,34.0991321,no
Food,W,Hurting and Hungry,N/A,8107 Loyola Blvd,"8107 Loyola Blvd, Los Angeles, 90045",Los Angeles,90045,(213) 268-4820,"Only delivering food, do not give address. Fri: 10:00 a.m. - 2:00 p.m.. Must schedule appointment.",162,-118.4170177,33.9643646,no
Food,W,Jewish Family SVCS,https://www.jfsla.org/,3580 Wilshire Blvd. Ste.700,"3580 Wilshire Blvd. Ste.700, Los Angeles, 90004",Los Angeles,90004,(323) 761-8800,"Mon., Wed., and Thurs.: 10:00 am - 1:30 pm.",163,-118.3027422,34.0612981,no
Food,W,Let's Be Whole- Sole Food,https://www.foodpantries.org/li/ca_90008_lets-be-whole-free-produce-giveaway,4317 W. Degnan Blvd.,"4317 W. Degnan Blvd., Los Angeles, 90008",Los Angeles,90008,(877) 594-1292,Every Wednesday from 12:30 pm - until supplies last. Free produce box giveaway. Curbside and drive thru options available. Face mask required.,164,-118.3317394,34.005406,no
Food,W,Safe Place for Youth Access Center,http://www.safeplaceforyouth.org/,2469 Lincoln Blvd,"2469 Lincoln Blvd, Venice, 90291",Venice,90291,(213) 290-4598,"For at-risk youth ages from 12 - 25. On Tues, Wed, & Thur: 11:00 a.m.- 3:00 p.m., food will be packaged to-go and we'll be providing basic survival needs and information about available resources. Case Managers will continue to be available via email and phone.",166,-118.4782152,34.00848,no
Food,W,Salvation Army - Santa Monica,https://santamonica.salvationarmy.org/,1533 4th St,"1533 4th St, Santa Monica, 90401",Santa Monica,90401,(310) 451-1358,"Meals, clothing, and employment assistance. Food pantry days and hours: Mon., Wed., & Fri : 9:00 am. - 4:00 pm. No ID is required at this time.",167,-118.4924799,34.0144964,no
Food,W,Southside Christian Palace Miracle Center,https://christianpalace.org/,11243 S Vermont,"11243 S Vermont, Los Angeles, 90044",Los Angeles,90044,(562) 694-3152,Food and Toys for Holiday's Christmas and Easter.,168,-118.2922485,33.9317931,no
Food,W,SOVA West,https://www.jfsla.org/SOVA,8846 W Pico Blvd.,"8846 W Pico Blvd., Los Angeles, 90035",Los Angeles,90035,(310) 288-0286,Mon. - Thurs.: 10:00 am - 1:30 p m and Sat.: 9:00 am - 12:00 pm. Bring ID and birth certificates for children.,169,-118.3848624,34.0546985,no
Food,W,St. Anne’s Church and Social Services,https://www.foodpantries.org/li/ca-st_annes_social_service_food_pantry,2013 Colorado Avenue,"2013 Colorado Avenue, Santa Monica, 90232",Santa Monica,90232,(310) 829-4411,Mon - Thu 10 AM-7 PM; Fri 10 AM - 5 PM; Sat 9 AM - 3 PM; Sun 9 AM - 2 PM. Must call prior to coming.,170,-118.4766046,34.0267295,no
Food,W,St. Augustine’s SAVES- Saint Augustine’s Volunteer,https://st-augustine-church.org/SAVES,3820 Jasmine Avenue,"3820 Jasmine Avenue, Culver City, 90232",Culver City,90232,(310) 838-2702,Temporarily suspending all new food pantry registration. Grab and Go lunch only for Culver City residents.,171,-118.4007884,34.0212852,no
Food,W,St. Gerard's Catholic Church,https://stgerardla.com/,4439 Inglewood Blvd,"4439 Inglewood Blvd, Los Angeles, 90066",Los Angeles,90066,(310) 390-5034,"Tues & Thurs: 9:00 a.m. - 3:00 p.m.. Must bring picture ID, proof of address, and proof of income (local residents only).",172,-118.4190942,33.995315,no
